Key,English,Indonesian
PROPQUEST_SCENARIO_INC_001962,Well what are you waiting for! Take the pendant to Reonan!,Nah tunggu apalagi! Bawa pendant itu ke Reonan!
PROPQUEST_SCENARIO_INC_001963,Give Ainher's Pendant to Reonan.,Berikan Ainher's Pendant kepada Reonan
PROPQUEST_SCENARIO_INC_002141,The Last Hero,The Last Hero
PROPQUEST_SCENARIO_INC_002142,You know? You've grown a lot during the course of this all. We've almost reached the end of the initial phase though! We just need to find the last hero!,Kau tahu? Kau telah tumbuh banyak setelah ini semua. Kami hampir mencapai akhir dari fase awal! Kita hanya perlu menemukan pahlawan terakhir!
PROPQUEST_SCENARIO_INC_002143,Shade's power grows progressively stronger… I can feel it…. We must hurry and find the last hero as soon as possible.,Kekuatan Shade tumbuh semakin kuat ... Aku bisa merasakannya .... Kita harus bergegas dan menemukan pahlawan terakhir sesegera mungkin.
PROPQUEST_SCENARIO_INC_002144,I believe Achaben has more details on where we might find the last hero. Please go to him right away!,Saya yakin Achaben memiliki detail lebih lanjut tentang di mana kita mungkin menemukan pahlawan terakhir. Pergilah kepadanya segera!
PROPQUEST_SCENARIO_INC_002145,You can hear more details on where to find the last hero from Achaben! Please go and speak with him!,Anda dapat mendengar detail lebih lanjut tentang di mana menemukan pahlawan terakhir dari Achaben! Silahkan pergi dan berbicara dengannya!
PROPQUEST_SCENARIO_INC_002146,You cannot give up yet after everything we've worked for!,Anda tidak boleh menyerah dulu setelah semua yang telah kita lakukan!
PROPQUEST_SCENARIO_INC_002147,"Yes~ Oh! You're here again, my lord.","Iya~ Oh! Anda di sini lagi, Tuanku."
PROPQUEST_SCENARIO_INC_002148,Why haven't you left yet? Achaben is running the general store of Darken. Please go meet with him!,Mengapa Anda belum pergi? Achaben menjalankan general store di Darken. Silahkan bertemu dengannya!
PROPQUEST_SCENARIO_INC_002149,Return to Darken and meet with Achaben.,Kembali ke Darken dan bertemu dengan Achaben.
PROPQUEST_SCENARIO_INC_002151,"The High Magician, Laola","The High Magician, Laola"
PROPQUEST_SCENARIO_INC_002152,"I've heard you are still in search of the legendary heroes, no? I've heard of a powerful warrior undergoing extensive training in Darkon 3. This might be one of the warriors for which you are searching.","Saya pernah mendengar Anda masih mencari pahlawan legendaris, bukan? Saya pernah mendengar tentang seorang pejuang yang kuat menjalani pelatihan ekstensif di Darkon 3. Ini mungkin salah satu pejuang yang Anda cari."
PROPQUEST_SCENARIO_INC_002153,"I was informed of this warrior by my friend Laola, who works in Darkon 3. Please go meet with her for further details!","Saya diberitahu tentang prajurit ini oleh teman saya Laola, yang bekerja di Darkon 3. Silakan temui dia untuk detail lebih lanjut!"
PROPQUEST_SCENARIO_INC_002154,"Laola should be at her house in the forests of Darkon 3, where she works as a gardener. Just be aware, the area is overrun with many monsters!","Laola seharusnya berada di rumahnya di hutan Darkon 3, tempat dia bekerja sebagai tukang kebun. Perlu diketahui, area ini dibanjiri dengan banyak monster!"
PROPQUEST_SCENARIO_INC_002155,"Too bad! Well if you are free, wanna help me complete some more deliveries?","Sayang sekali! Jika kamu ada waktu luang, apakah ingin membantuku menyelesaikan beberapa pengiriman lagi???"
PROPQUEST_SCENARIO_INC_002156,Hey now! Who are you? Why are you coming to my flower garden without any permission?,Hei! Siapa kamu?? Mengapa datang ke taman bungaku tanpa izin??
PROPQUEST_SCENARIO_INC_002157,Laola will be in Darkon 3. Please go find her!,Laola akan berada di Darkon 3. Silakan cari dia!
PROPQUEST_SCENARIO_INC_002158,Go to Darkon 3 to find Laola,Pergi ke Darkon 3 untuk menemukan Laola
PROPQUEST_SCENARIO_INC_002160,The Perils of Gardening,The Perils of Gardening
PROPQUEST_SCENARIO_INC_002161,Ohh! Achaben sent you! Sorry for the less than friendly greeting! I heard you are looking for the warrior about whom I spoke of to Achaben?,oh! Achaben mengirimmu! Maaf untuk sapaan yang kurang ramah! Saya mendengar Anda mencari prajurit tentang siapa yang saya bicarakan dengan Achaben?
PROPQUEST_SCENARIO_INC_002162,"I have briefly seen her before, but I’m not entirely sure of her exact whereabouts. I do have a friend who claims to have seen this warrior recently…","Saya telah melihatnya sebentar sebelumnya, tetapi saya tidak sepenuhnya yakin dengan keberadaannya yang tepat. Saya punya teman yang mengaku telah melihat prajurit ini baru-baru ini ..."
PROPQUEST_SCENARIO_INC_002163,"I will introduce you to them, but first I need a little help! I do extensive gardening here in Darkon 3 but the Watangka tribes have been making my work difficult. Could you please eliminate some of them?","Aku akan memperkenalkanmu kepada mereka, tetapi pertama-tama aku butuh sedikit bantuan! Aku melakukan berkebun ekstensif di sini di Darkon 3 tetapi suku Watangka telah membuat pekerjaan saya sulit. Bisakah kamu menghilangkan beberapa di antaranya??"
PROPQUEST_SCENARIO_INC_002164,Please hunt 20 Small Watangkas & 15 Watangkas and return to me. It is terribly difficult to garden in these conditions!,Silakan berburu 20 Small Watangkas & 15 Watangkas dan kembali kepada saya. Sangat sulit untuk berkebun dalam kondisi ini!
PROPQUEST_SCENARIO_INC_002165,Please help eliminate the Watangka! It's hard enough to make a living already without them around!,Tolong bantu hilangkan Watangka! Cukup sulit untuk mencari nafkah tanpa mereka di sekitar!
PROPQUEST_SCENARIO_INC_002166,Thank you so much!! Now I can work to get my next export of flowers out!,Terima kasih banyak!! Sekarang saya dapat bekerja untuk mengeluarkan ekspor bunga saya berikutnya!
PROPQUEST_SCENARIO_INC_002167,Please go and defeat the Watangka before they destroy any more of my flowers!,Silakan pergi dan kalahkan Watangka sebelum mereka menghancurkan bunga saya lagi!
PROPQUEST_SCENARIO_INC_002168,Hunt 20 Small Watangkas & 15 Watangkas and return to Laola.,Berburu 20 Small Watangkas & 15 Watangkas dan kembali ke Laola.
PROPQUEST_SCENARIO_INC_002170,The Nomadic Chef,The Nomadic Chef
PROPQUEST_SCENARIO_INC_002171,I've heard that the warrior in question is supposedly a powerful Billposter…,Saya pernah mendengar bahwa prajurit yang dimaksud seharusnya adalah Billposter yang kuat ...
PROPQUEST_SCENARIO_INC_002172,If you are looking for further information on them then please go to my friend Jinitte. He has traveled the continent of Darkon extensively and knows much of its happenings.,Jika Anda mencari informasi lebih lanjut tentang mereka maka silakan pergi ke teman saya Jinitte. Dia telah melakukan perjalanan ke benua Darkon secara ekstensif dan mengetahui banyak kejadiannya.
PROPQUEST_SCENARIO_INC_002173,Jinitte might just know where this hero is hiding out.,Jinitte mungkin hanya tahu di mana pahlawan ini bersembunyi.
PROPQUEST_SCENARIO_INC_002174,Rather hang around and help me garden? Haha I'm joking! I know you probably have much more important work to attend to!,Alih-alih berkeliaran dan membantu saya berkebun? Haha aku bercanda! Saya tahu Anda mungkin memiliki pekerjaan yang jauh lebih penting untuk diperhatikan
PROPQUEST_SCENARIO_INC_002175,Greetings Sir! You lookin to try my world famous cuisine!,Salam Pak! Anda melihat untuk mencoba masakan terkenal dunia saya!
PROPQUEST_SCENARIO_INC_002176,Jinitte is a famous world travelling cook. He is currently selling food at the Nomads village.,Jinitte adalah juru masak perjalanan dunia yang terkenal. Dia saat ini menjual makanan di desa Nomads.
PROPQUEST_SCENARIO_INC_002177,Go find Jinitte at Nomads village in Central Darkon 3,Cari Jinitte di desa Nomads di Central Darkon 3
PROPQUEST_SCENARIO_INC_002179,Roots of Flavor,Roots of Flavor
PROPQUEST_SCENARIO_INC_002180,Ah~! You're the one lookin for that hero! Figured you were here to try some of my world famous cuisine!,Ah~! Andalah yang mencari pahlawan itu! Anda pikir Anda ada di sini untuk mencoba beberapa masakan saya yang terkenal di dunia!
PROPQUEST_SCENARIO_INC_002181,"Haven't heard of me!? Well you my friend, must have been living under a pretty big rock for some time.","Belum pernah mendengar tentang saya!? Nah, temanku, pasti sudah hidup di bawah batu yang cukup besar selama beberapa waktu."
PROPQUEST_SCENARIO_INC_002182,"Maybe while you adjust to the light, you could do me a little favor? Afterwards I promise to tell you where to find that hero you are looking for!","Mungkin saat Anda menyesuaikan diri dengan cahaya, Anda bisa membantu saya sedikit? Setelah itu saya berjanji untuk memberi tahu Anda di mana menemukan pahlawan yang Anda cari!"
PROPQUEST_SCENARIO_INC_002183,"Thanks!! Well, I'm working on my latest masterpiece dish, but first I need 10 Anti Roots. Please go obtain some from Antiquery!","Terima kasih!! Yah, saya sedang mengerjakan hidangan mahakarya terbaru saya, tetapi pertama-tama saya membutuhkan 10 Anti Roots. Silakan dapatkan beberapa dari Antiquery!"
PROPQUEST_SCENARIO_INC_002184,Ahh nevermind then! Figured you might do me this one favor!,Ahh lupakan! Pikir Anda mungkin membantu saya yang satu ini!
PROPQUEST_SCENARIO_INC_002185,Oh!! I was waiting for you. You came back earlier than I expected.,Oh!! Aku sedang menunggumu. Anda kembali lebih awal dari yang saya harapkan.
PROPQUEST_SCENARIO_INC_002186,Please hunt Antiquery and bring me 10 Anti Roots.,Tolong berburu Antiquery dan bawakan aku 10 Anti Roots.
PROPQUEST_SCENARIO_INC_002187,Hunt Antiquery and get 10 Anti Roots.,Berburu Antiquery dan dapatkan 10 Anti Roots.
PROPQUEST_SCENARIO_INC_002189,Solace in the Mountains,Solace in the Mountains
PROPQUEST_SCENARIO_INC_002190,The warrior you are looking for is currently training up at the Stone Mountain. I believe her to be the original hero Billposter.,Prajurit yang Anda cari saat ini sedang berlatih di Gunung Batu. Saya percaya dia adalah pahlawan asli Billposter.
PROPQUEST_SCENARIO_INC_002191,She shouldn't be too hard to find. Seems like she's been training in the same spot for quite some time now. Plan to find her?,Dia seharusnya tidak terlalu sulit ditemukan. Sepertinya dia telah berlatih di tempat yang sama selama beberapa waktu sekarang. Berencana untuk menemukannya?
PROPQUEST_SCENARIO_INC_002192,She typically can be found meditating high up in the mountains Southeast of this location. Good luck!,Dia biasanya dapat ditemukan bermeditasi tinggi di pegunungan Tenggara lokasi ini. Semoga sukses!
PROPQUEST_SCENARIO_INC_002193,"Well, you can hang around, but don't think you will be eating for free here!","Yah, Anda bisa berkeliaran, tetapi jangan berpikir Anda akan makan gratis di sini!"
PROPQUEST_SCENARIO_INC_002194,"Hmm, I sense an unknown aura interfering with my meditation…","Hmm, saya merasakan aura yang tidak diketahui mengganggu meditasi saya ..."
PROPQUEST_SCENARIO_INC_002195,"Yes yes, my food smells delicious. Time for you to go accomplish your mission!","Ya ya, makanan saya berbau lezat. Saatnya bagi Anda untuk pergi menyelesaikan misi Anda!"
PROPQUEST_SCENARIO_INC_002196,Find the Billposter hero high in the mountains Southeast of Nomads Village.,Temukan pahlawan Billposter tinggi di pegunungan Southeast of Nomads Village.
PROPQUEST_SCENARIO_INC_002198,Billposter Hero - Sury,Billposter Hero - Sury
PROPQUEST_SCENARIO_INC_002199,I'm very close to reaching a perpetual state of enlightenment. It is crucial that you don't…,Saya sangat dekat untuk mencapai tataran pencerahan yang abadi. Sangat penting bahwa Anda tidak...
PROPQUEST_SCENARIO_INC_002200,Reonan!? He sent you? You seem rather weak for someone Reonan has supposedly entrusted so much knowledge to…,Reonan!? Dia mengirimmu? Anda tampak agak lemah untuk seseorang yang reonan seharusnya mempercayakan begitu banyak pengetahuan kepada ...
PROPQUEST_SCENARIO_INC_002201,"We will prove just what you are capable of. If you are successful in carrying out 3 tests, then our conversation will resume…","Kami akan membuktikan apa yang Anda mampu. Jika Anda berhasil melakukan 3 tes, maka percakapan kami akan dilanjutkan..."
PROPQUEST_SCENARIO_INC_002202,"First, please go and defeat 50 Small Luias & 35 Luias. This should be sufficient to prove to me that you are a worthy disciple of Reonan.","Pertama, silakan pergi dan kalahkan 50 Small Luias & 35 Luias. Ini seharusnya cukup untuk membuktikan kepada saya bahwa Anda adalah murid Reonan yang layak."
PROPQUEST_SCENARIO_INC_002203,"Well, you talk a big game. But remember, actions do speak louder than words. Lets see if you can complete the quest.","Nah, Anda berbicara tentang pertandingan besar. Tapi ingat, tindakan memang berbicara lebih keras daripada kata-kata. Mari kita lihat apakah Anda dapat menyelesaikan pencarian."
PROPQUEST_SCENARIO_INC_002204,"If you do not wish to undergo the quest, then move along. I need absolute concentration.","Jika Anda tidak ingin menjalani pencarian, maka lanjutkan. Saya membutuhkan konsentrasi mutlak."
PROPQUEST_SCENARIO_INC_002205,Hmm... You are definitely stronger than I previously imagined you would be…,Hmm.. Kamu pasti lebih kuat dari yang kubayangkan sebelumnya kamu akan ...
PROPQUEST_SCENARIO_INC_002206,Please do not talk to me until you have defeated 20 Small Luias & 15 Luias.,Tolong jangan bicara dengan saya sampai Anda telah mengalahkan 20 Small Luias & 15 Luias.
PROPQUEST_SCENARIO_INC_002207,Hunt 50 Small Luias & 35 Luias and then speak with Sury,Berburu 50 Small Luias & 35 Luias dan kemudian berbicara dengan Sury
PROPQUEST_SCENARIO_INC_002209,Sury's Test (1),Sury's Test (1)
PROPQUEST_SCENARIO_INC_002210,"Do not fool yourself into believing that was the only test. Next, please defeat the Shuhamma for me.","Jangan membodohi diri sendiri untuk percaya bahwa itu adalah satu-satunya ujian. Selanjutnya, tolong kalahkan Shuhamma untukku."
PROPQUEST_SCENARIO_INC_002211,Are you still determined to prove your worth? You can back out at anytime.,Apakah Anda masih bertekad untuk membuktikan nilai Anda? Anda dapat mundur kapan saja.
PROPQUEST_SCENARIO_INC_002212,"Well then, hunt 50 Small Shuhammas & 35 Shuhammas for me.","Kalau begitu, berburu 50 Small Shuhammas & 35 Shuhammas untukku."
PROPQUEST_SCENARIO_INC_002213,"Heh, a true warrior would never turn down a challenge.","Heh, seorang pejuang sejati tidak akan pernah menolak tantangan."
PROPQUEST_SCENARIO_INC_002214,Impressive. Guess I should increase the difficulty of the next test if I wish to truly test you!,Mengesankan. Kiranya saya harus meningkatkan kesulitan tes berikutnya jika saya ingin benar-benar menguji Anda!
PROPQUEST_SCENARIO_INC_002215,The Shuhammas should be right at the bottom of this mountain. Please make haste and defeat 20 Small Shuhammas & 15 Shuhammas.,Shuhammas seharusnya berada tepat di dasar gunung ini. Tolong buat tergesa-gesa dan kalahkan 20 Small Shuhammas & 15 Shuhammas.
PROPQUEST_SCENARIO_INC_002216,Hunt 50 Small Shuhammas & 35 Shuhammas and then speak with Sury,Berburu 50 Small Shuhammas & 35 Shuhammas dan kemudian berbicara dengan Sury
PROPQUEST_SCENARIO_INC_002218,Sury's Test (2),Sury's Test (2)
PROPQUEST_SCENARIO_INC_002219,This will be my final task. Complete this and you will have proven yourself worthy enough to speak with me regarding Reonan's request.,Ini akan menjadi tugas terakhir saya. Lengkapi ini dan Anda akan membuktikan diri Anda cukup layak untuk berbicara dengan saya mengenai permintaan Reonan.
PROPQUEST_SCENARIO_INC_002220,The Shuhamma were hardly a challenge for you. Now I really wanna test your skill!. Please go hunt the Lord Shuhamma which servers as their leader!,The Shuhamma were hardly a challenge for you. Now I really wanna test your skill!. Please go hunt the Lord Shuhamma which servers as their leader!
PROPQUEST_SCENARIO_INC_002221,"Hunting the Lord Shuhamma by yourself will be a daunting task. You might wish to enlist the aid of other warriors. But, if you DO defeat him solo, you will have truly earned my respect!","Hunting the Lord Shuhamma by yourself will be a daunting task. You might wish to enlist the aid of other warriors. But, if you DO defeat him solo, you will have truly earned my respect!"
PROPQUEST_SCENARIO_INC_002222,You are a quite a brave adventurer. Go hunt 40 Captain Shuhammas & the Lord Shuhamma and let's see what you are truly made of!,You are a quite a brave adventurer. Go hunt 40 Captain Shuhammas & the Lord Shuhamma and let's see what you are truly made of!
